Frame,MembranePotential,Spikes,Collision,TotalSpikes,MotionEnergy,SFA,Prediction
185,0.0,0,0,0,0.0,0.5,0
186,0.0,0,0,0,0.0,0.5,0
187,0.0,0,0,0,0.0,0.5,0
188,0.0,0,0,0,0.0,0.5,0
189,0.0,0,0,0,0.1535,0.5,0
190,0.0,0,0,0,0.1535,0.5,0
191,12902.8799,0,0,0,0.2486,0.5,0
192,12902.8799,0,0,0,0.2486,0.5,0
193,5151.3105,0,0,0,0.3412,0.5,0
194,5151.3105,0,0,0,0.3412,0.5,0
195,46823.2266,0,0,0,0.3484,0.5,0
196,46823.2266,0,0,0,0.3484,0.5,0
197,2251.7815,0,0,0,0.3323,0.5,0
198,2251.7815,0,0,0,0.3323,0.5,0
199,6745.6875,0,0,0,0.3386,0.5,0
200,6745.6875,0,0,0,0.3386,0.5,0
201,5395.8936,0,0,0,0.3616,0.5,0
202,5395.8936,0,0,0,0.3616,0.5,0
203,3510.9929,0,0,0,0.3704,0.5,0
204,3510.9929,0,0,0,0.3704,0.5,0
205,12971.4385,0,0,0,0.3887,0.5,0
206,12971.4385,0,0,0,0.3887,0.5,0
207,26067.0215,0,0,0,0.3753,0.5,0
208,26067.0215,0,0,0,0.3753,0.5,0
209,11766.71,0,0,0,0.3533,0.5,0
210,11766.71,0,0,0,0.3533,0.5,0
211,1668.8042,0,0,0,0.3247,0.5,0
212,1668.8042,0,0,0,0.3247,0.5,0
213,15865.1436,0,0,0,0.2931,0.5,0
214,15865.1436,0,0,0,0.2931,0.5,0
215,3359.7344,0,0,0,0.2858,0.5,0
216,3359.7344,0,0,0,0.2858,0.5,0
217,3578.8145,0,0,0,0.2805,0.5,0
218,3578.8145,0,0,0,0.2805,0.5,0
219,229.5748,0,0,0,0.2763,0.5,0
220,229.5748,0,0,0,0.2763,0.5,0
221,1773.6355,0,0,0,0.3031,0.5,0
222,1773.6355,0,0,0,0.3031,0.5,0
223,3423.2275,0,0,0,0.2872,0.5,0
224,3423.2275,0,0,0,0.2872,0.5,0
225,672.8548,0,0,0,0.2495,0.5,0
226,672.8548,0,0,0,0.2495,0.5,0
227,775.5947,0,0,0,0.2377,0.5,0
228,775.5947,0,0,0,0.2377,0.5,0
229,3420.1692,0,0,0,0.2357,0.5,0
230,3420.1692,0,0,0,0.2357,0.5,0
231,539.8088,0,0,0,0.2384,0.5,0
232,539.8088,0,0,0,0.2384,0.5,0
233,0.0,0,0,0,0.2373,0.5,0
234,0.0,0,0,0,0.2373,0.5,0
235,3168.3184,0,0,0,0.2273,0.5,0
236,3168.3184,0,0,0,0.2273,0.5,0
237,5367.0293,0,0,0,0.1999,0.5,0
238,5367.0293,0,0,0,0.1999,0.5,0
239,3664.1467,0,0,0,0.1479,0.5,0
240,3664.1467,0,0,0,0.1479,0.5,0
241,832.9635,0,0,0,0.0918,0.5,0
242,832.9635,0,0,0,0.0918,0.5,0
243,468.9752,0,0,0,0.0624,0.5,0
244,468.9752,0,0,0,0.0624,0.5,0
245,0.0,0,0,0,0.0455,0.5,0
246,0.0,0,0,0,0.0455,0.5,0
247,0.0,0,0,0,0.0379,0.5,0
248,0.0,0,0,0,0.0379,0.5,0
249,0.0,0,0,0,0.0335,0.5,0
250,0.0,0,0,0,0.0335,0.5,0
251,0.0,0,0,0,0.0299,0.5,0
252,0.0,0,0,0,0.0299,0.5,0
253,1634.8901,0,0,0,0.0321,0.5,0
254,1634.8901,0,0,0,0.0321,0.5,0
255,0.0,0,0,0,0.0285,0.5,0
256,0.0,0,0,0,0.0285,0.5,0
257,0.0,0,0,0,0.0258,0.5,0
258,0.0,0,0,0,0.0258,0.5,0
259,0.0,0,0,0,0.0237,0.5,0
260,0.0,0,0,0,0.0237,0.5,0
261,30.4359,0,0,0,0.0222,0.5,0
262,30.4359,0,0,0,0.0222,0.5,0
